thermo_style    custom step time temp ke pe etotal press vol f_tpi[1]
run             500000
Per MPI rank memory allocation (min/avg/max) = 3.654 | 3.654 | 3.654 Mbytes
Step Time Temp KinEng PotEng TotEng Press Volume f_tpi[1] 
  310450        620.9    1.4155575    2.1212129   -4.6973804   -2.5761675    2.3195285    1315.7895   0.63606326 
  310500          621    1.4517126    2.1753913     -4.70843   -2.5330386    2.3426546    1315.7895  -0.26153695 
  310550        621.1    1.4255373    2.1361676   -4.7304682   -2.5943006    2.2736687    1315.7895    3.9248878 
  310600        621.2    1.4224789    2.1315847   -4.7299012   -2.5983165    2.2559401    1315.7895   -1.2471045 
  310650        621.3    1.4077865     2.109568   -4.7573952   -2.6478272    2.1418166    1315.7895   -1.5815847 
  310700        621.4    1.3949982    2.0904048   -4.6980924   -2.6076876    2.3553356    1315.7895  0.022333176 
  310750        621.5     1.388589    2.0808006   -4.6883635   -2.6075629    2.4112936    1315.7895    3.8044029 
  310800        621.6    1.3966433      2.09287   -4.7243187   -2.6314487    2.2447775    1315.7895    4.0863823 
  310850        621.7    1.3703015    2.0533969    -4.749685   -2.6962881    2.1149829    1315.7895    1.0449622 
  310900        621.8    1.3508803    2.0242941   -4.7029805   -2.6786864    2.2771567    1315.7895  -0.50181731 
  310950        621.9    1.3918034    2.0856173   -4.7441837   -2.6585664     2.212462    1315.7895   0.12925239 
  311000          622    1.3691589    2.0516846   -4.6597325   -2.6080479    2.5395969    1315.7895   -1.9086434 
  311050        622.1    1.4115073    2.1151438   -4.6843699   -2.5692261    2.4471274    1315.7895     10.44697 
  311100        622.2    1.4132496    2.1177545   -4.7439188   -2.6261643    2.1828024    1315.7895    4.6029051 
  311150        622.3    1.4251779     2.135629   -4.7447064   -2.6090773    2.2089358    1315.7895    1.6432276 
  311200        622.4    1.4011084    2.0995609     -4.62547   -2.5259091    2.7020026    1315.7895   0.92618252 
  311250        622.5    1.4027749    2.1020581   -4.7048617   -2.6028036    2.3665322    1315.7895    1.8506179 
  311300        622.6    1.4298694    2.1426593    -4.735396   -2.5927367    2.3080991    1315.7895    2.7360771 
  311350        622.7     1.403581    2.1032662   -4.6686686   -2.5654024      2.54722    1315.7895  -0.38053815 
  311400        622.8    1.4032468    2.1027653   -4.7385486   -2.6357833     2.188462    1315.7895    3.8857156 
  311450        622.9    1.3267887    1.9881929     -4.70282   -2.7146271    2.2407321    1315.7895    1.0837763 
  311500          623    1.3726211    2.0568728   -4.7253165   -2.6684438    2.2685403    1315.7895   0.73840197 
  311550        623.1    1.3551322    2.0306656   -4.7238301   -2.6931645    2.3346604    1315.7895   -1.6916844 
  311600        623.2    1.3722476     2.056313   -4.7179045   -2.6615916    2.3920073    1315.7895   0.42427755 
  311650        623.3    1.3891268    2.0816065   -4.7329359   -2.6513295    2.2751411    1315.7895  -0.42567145 
  311700        623.4    1.3970793    2.0935233   -4.7372934   -2.6437701    2.2371424    1315.7895    6.5460223 
  311750        623.5    1.4174871    2.1241044   -4.7382319   -2.6141275    2.2864967    1315.7895    3.9454555 
  311800        623.6    1.3893705    2.0819717   -4.7067189   -2.6247472    2.3383304    1315.7895   -1.7481587 
  311850        623.7    1.3396185    2.0074183   -4.6696239   -2.6622056    2.3980973    1315.7895   0.36714903 
  311900        623.8    1.3936647    2.0884066   -4.6891656   -2.6007591    2.3517193    1315.7895    5.1327414 
  311950        623.9    1.4378996    2.1546925    -4.760771   -2.6060784    2.1656325    1315.7895   0.98599018 
  312000          624    1.3944187    2.0895365   -4.6904417   -2.6009052    2.3911722    1315.7895    8.4620043 
  312050        624.1    1.3834676    2.0731263   -4.7350074   -2.6618811    2.1376059    1315.7895    10.468366 
  312100        624.2     1.375469    2.0611403   -4.7548399   -2.6936995    2.1056865    1315.7895    4.7556217 
  312150        624.3    1.3661317    2.0471484   -4.7020418   -2.6548934    2.2722068    1315.7895    5.5615275 
  312200        624.4    1.4221288      2.13106   -4.8239139   -2.6928539    1.7841193    1315.7895 -0.092852918 
  312250        624.5    1.3546619    2.0299608   -4.6874029   -2.6574421     2.380481    1315.7895    0.5179749 
  312300        624.6    1.3906607     2.083905   -4.7009878   -2.6170828    2.3571064    1315.7895    4.5755448 
  312350        624.7    1.4186283    2.1258145   -4.7532694   -2.6274549    2.1580936    1315.7895    2.5484257 
  312400        624.8    1.4091827    2.1116603   -4.7433627   -2.6317023    2.1554432    1315.7895    1.7385537 
  312450        624.9    1.4049352    2.1052954   -4.7382327   -2.6329373    2.2154177    1315.7895  -0.92867553 
  312500          625    1.3768236    2.0631702   -4.7698535   -2.7066833    2.0991566    1315.7895  -0.97959584 
  312550        625.1    1.3568952    2.0333075   -4.7458204   -2.7125128    2.1750354    1315.7895   0.49441774 
  312600        625.2     1.326513    1.9877797   -4.7257334   -2.7379537    2.2505276    1315.7895   -1.2597249 
  312650        625.3     1.378128    2.0651249   -4.8220228   -2.7568979    1.8272416    1315.7895   -1.4320011 
  312700        625.4    1.3736107    2.0583556   -4.7595064   -2.7011507    2.0406649    1315.7895    4.1121063 
  312750        625.5    1.3396872    2.0075213   -4.6840041   -2.6764829    2.4023189    1315.7895    3.6635829 
  312800        625.6    1.3766099    2.0628499   -4.7372228   -2.6743729     2.144929    1315.7895   0.76117344 
  312850        625.7    1.3565912    2.0328519   -4.7506145   -2.7177626     2.131306    1315.7895   -1.5091093 
  312900        625.8    1.3716487    2.0554156   -4.8088805   -2.7534649    1.8631464    1315.7895   -1.7611517 
  312950        625.9    1.3678884    2.0497807   -4.8413674   -2.7915867    1.7748871    1315.7895    2.5085954 
  313000          626    1.3726657    2.0569395   -4.7784825    -2.721543    2.0148475    1315.7895    2.0144186 
  313050        626.1    1.3315299    1.9952976   -4.7468918   -2.7515942    2.1314876    1315.7895    2.4175258 
  313100        626.2    1.3345997    1.9998977   -4.7386607   -2.7387629    2.1754666    1315.7895 -0.087129584 
  313150        626.3     1.340231    2.0083361   -4.7938667   -2.7855306    1.9327217    1315.7895  0.094602739 
  313200        626.4    1.3663396    2.0474599   -4.8059622   -2.7585023    1.8850296    1315.7895    6.3512122 
  313250        626.5    1.3618975    2.0408033   -4.7623786   -2.7215753      2.04537    1315.7895 -0.032623814 
  313300        626.6    1.3595923    2.0373491   -4.8003259   -2.7629768    1.8461406    1315.7895  -0.35128593 
  313350        626.7    1.3442286    2.0143266   -4.7242278   -2.7099012    2.2055311    1315.7895    5.1658313 
  313400        626.8    1.3830638    2.0725211   -4.7190289   -2.6465078    2.3301723    1315.7895    1.0810595 
  313450        626.9    1.3623905    2.0415421   -4.6828125   -2.6412704    2.4911665    1315.7895     3.441006 
  313500          627    1.4194571    2.1270565   -4.6821505    -2.555094    2.5060288    1315.7895   -1.0522892 
  313550        627.1    1.3781108     2.065099   -4.7242409   -2.6591419    2.2504057    1315.7895   0.51828294 
  313600        627.2    1.4147201    2.1199581   -4.7787547   -2.6587966    2.1060269    1315.7895     5.035162 
  313650        627.3    1.3491996    2.0217756   -4.7145029   -2.6927273    2.2706243    1315.7895   -2.8392506 
  313700        627.4    1.3832871    2.0728558   -4.7073018    -2.634446    2.2657905    1315.7895    1.2575189 
  313750        627.5    1.4309994    2.1443526   -4.8082393   -2.6638867    1.8813636    1315.7895    1.7427359 
  313800        627.6    1.4046142    2.1048144   -4.6891721   -2.5843577    2.4287233    1315.7895    5.3499597 
  313850        627.7    1.4603912    2.1883961   -4.7637372   -2.5753411    2.1207344    1315.7895    6.4809321 
  313900        627.8    1.4162225    2.1222093   -4.7601588   -2.6379494    2.1015328    1315.7895   -1.2035235 
  313950        627.9    1.3623289    2.0414498   -4.7098108    -2.668361    2.2740851    1315.7895   0.53937387 
  314000          628    1.3817574    2.0705635   -4.7336739   -2.6631103    2.1910502    1315.7895    1.7145853 
  314050        628.1    1.4194982    2.1271181   -4.7657547   -2.6386367    2.0731696    1315.7895   0.59065508 
  314100        628.2    1.3827216    2.0720084   -4.7483428   -2.6763344    2.1334181    1315.7895    2.3436006 
  314150        628.3    1.3996398    2.0973602   -4.7607436   -2.6633834    2.0891816    1315.7895    11.777055 
  314200        628.4    1.3942302     2.089254   -4.7405582   -2.6513042    2.1988856    1315.7895   0.16632503 
  314250        628.5    1.3507704    2.0241295   -4.6748692   -2.6507397    2.4363181    1315.7895    8.3751475 
  314300        628.6    1.3875994    2.0793177   -4.7163868   -2.6370691    2.2991911    1315.7895  0.088159755 
  314350        628.7    1.3764042    2.0625417   -4.7422098   -2.6796681    2.1916452    1315.7895   -1.4915146 
  314400        628.8    1.3256148    1.9864338   -4.7042869   -2.7178531    2.3000752    1315.7895     1.599165 
  314450        628.9    1.3646545    2.0449347   -4.7551193   -2.7101846    2.0679225    1315.7895  -0.27309461 
  314500          629    1.3511552     2.024706   -4.7065931   -2.6818871    2.2640641    1315.7895   -1.3645516 
  314550        629.1    1.3432083    2.0127976   -4.7631336    -2.750336    2.0042688    1315.7895    2.0958447 
  314600        629.2     1.339489    2.0072242   -4.7408764   -2.7336522    2.1372045    1315.7895    4.9502682 
  314650        629.3     1.388106    2.0800769   -4.7707979    -2.690721    2.0503127    1315.7895   0.22414518 
  314700        629.4    1.3393068    2.0069512   -4.7283069   -2.7213557    2.1599939    1315.7895  -0.80355095 
  314750        629.5     1.342997     2.012481    -4.743265    -2.730784    2.1544398    1315.7895    1.1970591 
  314800        629.6    1.3694056    2.0520542   -4.7679693    -2.715915     2.060421    1315.7895    1.3946217 
  314850        629.7    1.3880001    2.0799182   -4.7643704   -2.6844522    2.0530905    1315.7895    5.6895991 
  314900        629.8    1.3861793    2.0771897    -4.708558   -2.6313684    2.2725911    1315.7895   -1.5745195 
  314950        629.9    1.4317176    2.1454288    -4.765599   -2.6201702     2.078631    1315.7895    4.5359572 
  315000          630    1.3658462    2.0467205   -4.7057261   -2.6590056    2.3392402    1315.7895    4.5055892 
  315050        630.1    1.3515451    2.0252903    -4.712719   -2.6874286    2.3195407    1315.7895    3.9060114 
  315100        630.2    1.3634452    2.0431227   -4.7105736   -2.6674509    2.3026046    1315.7895    5.7954194 
  315150        630.3    1.4298388    2.1426134   -4.7905006   -2.6478872     1.950771    1315.7895  -0.54457324 
  315200        630.4    1.4076997     2.109438    -4.740019    -2.630581    2.1592055    1315.7895    3.3005869 
  315250        630.5    1.3885284    2.0807098   -4.7650046   -2.6842948    2.0580649    1315.7895    2.6254201 
  315300        630.6    1.4247245    2.1349497   -4.8090944   -2.6741447    1.9239017    1315.7895    2.6171118 
  315350        630.7    1.4264678     2.137562   -4.7469263   -2.6093643    2.1429144    1315.7895    1.9678218 
  315400        630.8     1.417413    2.1239934    -4.703478   -2.5794846    2.3013573    1315.7895   -1.1235695 
  315450        630.9    1.4267876    2.1380413   -4.7093716   -2.5713303     2.333725    1315.7895  -0.23188728 
  315500          631     1.433419    2.1479784    -4.704016   -2.5560376    2.4325627    1315.7895    3.5844672 
  315550        631.1    1.3969808    2.0933757   -4.7186397    -2.625264    2.3646165    1315.7895    5.2738647 
  315600        631.2    1.3976485    2.0943763   -4.7688212   -2.6744449    2.0768733    1315.7895    7.4167619 
  315650        631.3    1.3787154     2.066005   -4.7218978   -2.6558928    2.2260297    1315.7895  -0.31841577 
  315700        631.4    1.3264176    1.9876367   -4.7694899   -2.7818532    2.1107833    1315.7895   0.49887738 
  315750        631.5    1.3482784    2.0203952    -4.756772   -2.7363769    2.1094896    1315.7895    3.9304406 
  315800        631.6    1.3421587    2.0112248   -4.7431773   -2.7319525    2.1295877    1315.7895    -1.098897 
  315850        631.7    1.3668948    2.0482919   -4.7715103   -2.7232184    1.9894126    1315.7895    5.1205143 
  315900        631.8    1.3163373    1.9725315   -4.6919921   -2.7194606    2.2322063    1315.7895    4.2527359 
  315950        631.9    1.3659919    2.0469389   -4.7788341   -2.7318952    1.9345077    1315.7895    6.2625019 
  316000          632    1.4034561    2.1030789   -4.7801561   -2.6770772    2.0086258    1315.7895    2.0769592 
  316050        632.1    1.4060711    2.1069976   -4.7624185   -2.6554209    2.1530396    1315.7895   0.78069587 
  316100        632.2    1.4103936    2.1134748   -4.7142315   -2.6007567     2.407795    1315.7895   0.56502971 
  316150        632.3    1.4176948    2.1244157   -4.7304428    -2.606027    2.2807776    1315.7895    0.6990232 
  316200        632.4    1.3982158    2.0952263    -4.744198   -2.6489717    2.1791688    1315.7895    0.9727919 
  316250        632.5    1.3825575    2.0717625   -4.7227626   -2.6510001    2.2271842    1315.7895    1.2937022 
  316300        632.6    1.3925989    2.0868094   -4.7007472   -2.6139378    2.3302967    1315.7895    5.8877202 
  316350        632.7    1.4829719    2.2222334   -4.7699057   -2.5476723    2.1420348    1315.7895    13.338947 
  316400        632.8    1.4106283    2.1138265    -4.732996   -2.6191695    2.2790703    1315.7895    5.7157072 
  316450        632.9     1.407163    2.1086337    -4.714389   -2.6057553     2.328681    1315.7895   -3.3698893 
  316500          633    1.3906486    2.0838869   -4.7176036   -2.6337167    2.3186364    1315.7895  -0.28815404 
  316550        633.1    1.4142753    2.1192915   -4.7667563   -2.6474647    2.1136279    1315.7895     8.600002 
  316600        633.2    1.3853381    2.0759291   -4.7205361   -2.6446069    2.2491031    1315.7895    1.7502485 
  316650        633.3    1.3752547    2.0608192   -4.7391064   -2.6782871    2.1514505    1315.7895    4.7626466 
  316700        633.4    1.4252562    2.1357464   -4.7749377   -2.6391913    2.0103852    1315.7895    4.0838526 
  316750        633.5    1.4002127    2.0982187   -4.7427609   -2.6445422    2.1262659    1315.7895    2.4869442 
  316800        633.6      1.41144    2.1150429    -4.743306   -2.6282632    2.1248543    1315.7895    3.2825287 
  316850        633.7    1.3592559     2.036845   -4.6666589   -2.6298139    2.4689851    1315.7895    1.8043954 
  316900        633.8     1.389828    2.0826573   -4.7451021   -2.6624448    2.1860742    1315.7895   -1.7467885 
  316950        633.9    1.3558458     2.031735   -4.7038305   -2.6720955    2.3158681    1315.7895    8.0076914 
  317000          634    1.3921989    2.0862101   -4.7328478   -2.6466377    2.2180871    1315.7895   0.49450168 
  317050        634.1     1.371818    2.0556692   -4.7766419   -2.7209727    1.9367364    1315.7895    1.8389501 
  317100        634.2    1.4219156    2.1307405   -4.7953545   -2.6646139    1.9193733    1315.7895     3.853513 
  317150        634.3    1.3437549    2.0136167   -4.7290573   -2.7154407    2.1927334    1315.7895  -0.11680811 
  317200        634.4    1.3342983     1.999446   -4.7101653   -2.7107192    2.2403268    1315.7895   0.69285077 
  317250        634.5    1.3416984     2.010535    -4.717379    -2.706844    2.1981066    1315.7895    5.0381989 
  317300        634.6    1.3608266    2.0391987   -4.7677919   -2.7285932     1.978647    1315.7895    5.6168126 
  317350        634.7    1.3622716     2.041364   -4.7471328   -2.7057688    2.1540866    1315.7895   -1.5741081 
  317400        634.8    1.3759953     2.061929    -4.684169     -2.62224    2.4075449    1315.7895   -0.5303058 
  317450        634.9    1.3842455    2.0742919   -4.6523719     -2.57808    2.5530514    1315.7895   -1.6479559 
  317500          635    1.4124803    2.1166017   -4.7312019   -2.6146001    2.2069173    1315.7895    4.8786664 
  317550        635.1    1.3994276    2.0970423   -4.7550476   -2.6580053     2.113306    1315.7895    12.121942 
  317600        635.2    1.3500208    2.0230062   -4.7416111   -2.7186049    2.1649201    1315.7895    7.5924332 
  317650        635.3    1.3241076    1.9841753    -4.699187   -2.7150118    2.3462049    1315.7895    4.0993651 
  317700        635.4     1.367268    2.0488511   -4.7226762   -2.6738251    2.2135277    1315.7895    6.8332213 
  317750        635.5    1.3882052    2.0802255   -4.7222173   -2.6419918    2.1853962    1315.7895    3.7320174 
  317800        635.6    1.4710522    2.2043718   -4.7773698    -2.572998    2.0593736    1315.7895    2.1929326 
  317850        635.7    1.4530026    2.1773244   -4.7083069   -2.5309825    2.4054465    1315.7895    1.7844203 
  317900        635.8    1.4341185    2.1490265    -4.746204   -2.5971775    2.2169109    1315.7895  -0.51174078 
  317950        635.9    1.4049994    2.1053916   -4.7482174   -2.6428258    2.2000655    1315.7895    10.797342 
  318000          636    1.3548083    2.0301802   -4.6966825   -2.6665023    2.3693498    1315.7895     1.162344 
  318050        636.1    1.3794174     2.067057    -4.737281    -2.670224    2.2144803    1315.7895    2.9545004 
  318100        636.2    1.4503458    2.1733431   -4.8017803   -2.6284371    2.0107447    1315.7895  -0.58043837 
  318150        636.3    1.4276358    2.1393123   -4.7383007   -2.5989884    2.2281948    1315.7895    9.5312409 
  318200        636.4    1.4082462     2.110257   -4.7073757   -2.5971187    2.4314872    1315.7895    2.9598948 
  318250        636.5    1.3964851     2.092633   -4.7690132   -2.6763802    2.2074212    1315.7895  -0.52413356 
  318300        636.6    1.3373296    2.0039884   -4.7179881   -2.7139996    2.3390273    1315.7895    3.1822228 
  318350        636.7     1.294993    1.9405471    -4.776003   -2.8354559     1.977024    1315.7895    1.1490246 
  318400        636.8    1.3216553    1.9805004   -4.7910269   -2.8105265    1.8595662    1315.7895   0.20546753 
  318450        636.9    1.3594362    2.0371152   -4.7892342   -2.7521191    1.9476105    1315.7895    3.4173855 
  318500          637    1.3647209    2.0450343    -4.777177   -2.7321427    1.9786779    1315.7895    1.0754837 
  318550        637.1    1.3528358    2.0272244   -4.6889404    -2.661716    2.4231444    1315.7895    1.3621755 
  318600        637.2    1.4119777    2.1158486    -4.721583   -2.6057344    2.2679851    1315.7895  -0.22661339 
  318650        637.3    1.3897475    2.0825366   -4.7295692   -2.6470325    2.2188609    1315.7895  -0.84433043 
  318700        637.4    1.4089692    2.1113403    -4.765314   -2.6539737    2.0769132    1315.7895     3.843551 
  318750        637.5    1.4089582    2.1113238   -4.7257891   -2.6144653    2.2475369    1315.7895 -0.077961485 
  318800        637.6    1.4221024    2.1310205   -4.7116073   -2.5805868    2.3344118    1315.7895    4.8221458 
  318850        637.7    1.4076261    2.1093277   -4.7387275   -2.6293999    2.2020878    1315.7895   0.87047557 
  318900        637.8    1.4132391    2.1177388   -4.7277107   -2.6099718    2.2090254    1315.7895   0.74415997 
  318950        637.9    1.4283073    2.1403185   -4.7246261   -2.5843076    2.2393833    1315.7895    1.2348873 
  319000          638    1.3832997    2.0728747   -4.7335799   -2.6607052     2.216768    1315.7895   0.64076246 
  319050        638.1    1.3966626    2.0928989   -4.7135048   -2.6206058    2.3237739    1315.7895    4.8632456 
  319100        638.2     1.428109    2.1400213   -4.6692097   -2.5291884    2.4771071    1315.7895    5.7743089 
  319150        638.3     1.415157    2.1206128   -4.6481926   -2.5275798    2.6158571    1315.7895    2.8504957 
  319200        638.4    1.4400772    2.1579557   -4.6561036   -2.4981479    2.6047799    1315.7895  -0.62393504 
  319250        638.5     1.440789    2.1590222   -4.6678698   -2.5088476    2.5278221    1315.7895  -0.36548895 
  319300        638.6    1.4518131     2.175542   -4.6610392   -2.4854972    2.4680798    1315.7895  -0.27903996 
  319350        638.7    1.4654408    2.1959631    -4.669378   -2.4734149    2.5057084    1315.7895 -0.0056813624 
  319400        638.8    1.3565273    2.0327561   -4.6591701    -2.626414    2.5358393    1315.7895    3.2982783 
  319450        638.9    1.3849968    2.0754177   -4.7199654   -2.6445477    2.2813156    1315.7895  -0.73730559 
  319500          639    1.4242578    2.1342503   -4.7847168   -2.6504665    2.0402282    1315.7895    1.2085959 
  319550        639.1    1.3841595     2.074163   -4.6831019   -2.6089389    2.4433222    1315.7895  -0.30238457 
  319600        639.2    1.4677807    2.1994693   -4.7699249   -2.5704556    2.1699473    1315.7895    2.8746664 
  319650        639.3    1.4023977     2.101493   -4.6712166   -2.5697237    2.4615535    1315.7895    1.5251917 
  319700        639.4    1.4128511    2.1171574   -4.7018065   -2.5846491    2.3914106    1315.7895   -1.1520443 
  319750        639.5    1.4289162    2.1412309   -4.6876633   -2.5464324    2.4828545    1315.7895     2.157491 
  319800        639.6    1.4160636    2.1219712   -4.6605892    -2.538618    2.5817831    1315.7895   -1.1504648 
  319850        639.7    1.4253933    2.1359518   -4.6974448    -2.561493    2.4084721    1315.7895    5.6738683 
  319900        639.8    1.4318968    2.1456974   -4.7643937   -2.6186963    2.1785238    1315.7895    4.3773844 
  319950        639.9    1.4331923    2.1476387   -4.7482132   -2.6005745    2.2043512    1315.7895     1.494083 
  320000          640    1.4371332    2.1535441   -4.7719835   -2.6184394    2.0955292    1315.7895  -0.70545389 
  320050        640.1    1.3640181    2.0439811    -4.743672   -2.6996909     2.237715    1315.7895  -0.15583758 
  320100        640.2    1.3722889    2.0563749   -4.7563381   -2.6999633    2.1885153    1315.7895  -0.14251358 
  320150        640.3    1.3410416    2.0095509   -4.7272724   -2.7177215    2.2921829    1315.7895   0.55166165 
  320200        640.4    1.3406792    2.0090077   -4.7329418   -2.7239341    2.1364334    1315.7895    1.7897345 
  320250        640.5    1.3757634    2.0615815   -4.7491157   -2.6875343    2.0201607    1315.7895    9.2622571 
  320300        640.6    1.3294009    1.9921072    -4.722566   -2.7304588    2.1831448    1315.7895    3.3830423 
  320350        640.7    1.3395357    2.0072943   -4.7342123    -2.726918    2.2137901    1315.7895    1.0778419 
  320400        640.8     1.350341    2.0234859   -4.7347836   -2.7112977    2.1499687    1315.7895   0.65025071 
  320450        640.9    1.3384848    2.0057195   -4.7468625   -2.7411429    2.0771734    1315.7895    2.4435259 
  320500          641    1.3405979     2.008886    -4.747251   -2.7383649    2.1644497    1315.7895   0.81071155 
  320550        641.1    1.3576668    2.0344636   -4.7458293   -2.7113656    2.1783464    1315.7895   -2.2536008 
  320600        641.2    1.3581628    2.0352069   -4.7225563   -2.6873494     2.222641    1315.7895    1.2296719 
  320650        641.3    1.3941184    2.0890864    -4.733596   -2.6445096    2.1635238    1315.7895    1.9068806 
  320700        641.4    1.3823916    2.0715138    -4.692708   -2.6211941    2.3885343    1315.7895    4.1980541 
  320750        641.5    1.4191818    2.1266439   -4.6423364   -2.5156926    2.6609198    1315.7895  -0.12823556 
  320800        641.6    1.4742568    2.2091739   -4.6666526   -2.4574788    2.5990073    1315.7895    1.0420748 
  320850        641.7    1.3967397    2.0930144   -4.6419202   -2.5489059    2.6396478    1315.7895    2.9745132 
  320900        641.8    1.4766668    2.2127852   -4.6677903   -2.4550051    2.5570736    1315.7895    7.1116266 
  320950        641.9    1.5147518    2.2698556   -4.6687294   -2.3988738     2.620763    1315.7895  -0.74147388 
  321000          642    1.4538674    2.1786203   -4.6737891   -2.4951688    2.5366397    1315.7895   0.56771692 
  321050        642.1    1.4919244    2.2356486   -4.6966206   -2.4609719    2.4241971    1315.7895    1.5501585 
  321100        642.2    1.4153095    2.1208413   -4.6736776   -2.5528363    2.4679409    1315.7895 -0.058628045 
  321150        642.3    1.4416625    2.1603312   -4.7438444   -2.5835132    2.1833469    1315.7895    4.9340269 
  321200        642.4    1.3973302    2.0938993   -4.7079887   -2.6140893    2.2643837    1315.7895   -0.9496296 
  321250        642.5    1.4370626    2.1534383   -4.6803922   -2.5269539    2.4817022    1315.7895  -0.25751572 
  321300        642.6    1.3846403    2.0748835   -4.6290973   -2.5542138    2.6626409    1315.7895  -0.39849066 
  321350        642.7    1.4151983    2.1206747   -4.6511075   -2.5304329    2.5979618    1315.7895   0.77023123 
  321400        642.8    1.4359376    2.1517525    -4.695014   -2.5432615    2.4641346    1315.7895    1.5434106 
  321450        642.9    1.3972274    2.0937453   -4.6746688   -2.5809235    2.4851868    1315.7895  -0.99834819 
  321500          643    1.4289395    2.1412659   -4.7076252   -2.5663593    2.3066681    1315.7895   0.71680668 
  321550        643.1    1.4457762    2.1664956   -4.7530627   -2.5865671    2.1206293    1315.7895    1.4978449 
  321600        643.2    1.3838215    2.0736565   -4.6474449   -2.5737884    2.5701905    1315.7895    2.6949426 
  321650        643.3     1.447882    2.1696512   -4.6679114   -2.4982602    2.5858686    1315.7895   0.19142844 
  321700        643.4    1.4274682     2.139061   -4.6364957   -2.4974347    2.6546105    1315.7895    6.9275496 
  321750        643.5    1.4348189    2.1500761   -4.7039299   -2.5538538    2.4657899    1315.7895    1.1896931 
  321800        643.6    1.4526807     2.176842   -4.7184808   -2.5416388    2.3861755    1315.7895   -1.0272848 
  321850        643.7    1.4442031    2.1641384   -4.7097429   -2.5456045    2.3137409    1315.7895    4.0083769 
  321900        643.8    1.4271697    2.1386138   -4.7234482   -2.5848344    2.2596959    1315.7895    3.3496512 
  321950        643.9    1.3849628    2.0753667    -4.766583   -2.6912163    1.9804164    1315.7895     4.603431 
  322000          644    1.3806206      2.06886   -4.7967276   -2.7278676    1.8116952    1315.7895    1.2435401 
  322050        644.1    1.3618973    2.0408032   -4.7596342    -2.718831    2.0233637    1315.7895   0.14217257 
  322100        644.2    1.3601763    2.0382241   -4.7389121    -2.700688    2.1203967    1315.7895    4.0555473 
  322150        644.3    1.3511152    2.0246461    -4.709979   -2.6853328    2.3421018    1315.7895      1.55626 
  322200        644.4    1.4190615    2.1264636    -4.765496   -2.6390323    2.1230896    1315.7895    2.9009545 
  322250        644.5    1.4333718    2.1479076   -4.7231668   -2.5752593      2.26249    1315.7895     3.305428 
  322300        644.6    1.4380999    2.1549926   -4.7117128   -2.5567202    2.3015978    1315.7895    1.4050085 
  322350        644.7    1.3904551     2.083597   -4.6700158   -2.5864188    2.4018001    1315.7895    5.2472408 
  322400        644.8    1.3931093    2.0875743   -4.6792869   -2.5917126     2.403238    1315.7895    4.8902337 
  322450        644.9    1.4046035    2.1047983   -4.7325081   -2.6277098    2.1513736    1315.7895    6.4920547 
  322500          645    1.4129386    2.1172885   -4.7085538   -2.5912654     2.192804    1315.7895    5.4305431 
  322550        645.1     1.378449    2.0656059   -4.7015031   -2.6358973    2.3134952    1315.7895  -0.41101873 
  322600        645.2    1.3792914    2.0668682   -4.6958928   -2.6290246    2.4147631    1315.7895    1.1010633 
  322650        645.3    1.3884404    2.0805779   -4.6689897   -2.5884118    2.5486091    1315.7895   -3.3038511 
  322700        645.4    1.4035297    2.1031893   -4.7157353    -2.612546      2.29604    1315.7895    2.4452412 
  322750        645.5    1.4004167    2.0985244   -4.7262453   -2.6277209    2.2089958    1315.7895    1.6847981 
  322800        645.6    1.3906521    2.0838921   -4.7508755   -2.6669833    2.0172062    1315.7895    1.9051366 
  322850        645.7    1.4174304    2.1240195   -4.6799697   -2.5559502    2.4184642    1315.7895    5.7825103 
  322900        645.8    1.4299342    2.1427564   -4.7146124    -2.571856    2.2996074    1315.7895    5.6809771 
  322950        645.9    1.3990072    2.0964123   -4.6776983    -2.581286    2.4977789    1315.7895    2.0964451 
  323000          646    1.4119885    2.1158648   -4.7303871   -2.6145223    2.2176706    1315.7895   0.64537126 
  323050        646.1    1.4227081    2.1319281     -4.70224   -2.5703119    2.2993342    1315.7895    4.0655048 
  323100        646.2     1.404277    2.1043092   -4.6684676   -2.5641584    2.4254408    1315.7895    3.9005247 
  323150        646.3    1.4365129    2.1526146   -4.7246128   -2.5719982    2.2486877    1315.7895    4.7041584 
  323200        646.4    1.4084985     2.110635   -4.6741738   -2.5635388    2.4011497    1315.7895    -1.329989 
  323250        646.5     1.411876    2.1156963   -4.7374527   -2.6217564    2.1647562    1315.7895  -0.15168925 
  323300        646.6    1.4271478     2.138581   -4.7191753   -2.5805944    2.2081755    1315.7895    1.1542416 
  323350        646.7    1.3923406    2.0864224   -4.7602206   -2.6737982    2.0560215    1315.7895     2.391226 
  323400        646.8    1.3460426    2.0170448   -4.6643071   -2.6472623    2.4553958    1315.7895    5.5260999 
  323450        646.9    1.3866239    2.0778559   -4.7106505   -2.6327946    2.2855819    1315.7895   0.70586058 
  323500          647     1.408202    2.1101906   -4.7587781   -2.6485874    2.1308311    1315.7895    2.5950134 
  323550        647.1    1.3622229    2.0412911   -4.7209792   -2.6796881    2.2792326    1315.7895    4.0269856 
  323600        647.2    1.3854668     2.076122   -4.7090152   -2.6328932    2.2097571    1315.7895    12.188801 
